antecedents,consequents,support,confidence,lift
"Magnitude_Micro, Depth_Surface",Time_Evening,0.08803509439776672,0.29030426205989596,1.0084556385923107
"Depth_Crust, Magnitude_Micro","Time_Morning, SURIGAO DEL SUR",0.011021381116821202,0.028617151463804953,1.0084186963120614
"Time_Morning, SURIGAO DEL SUR","Depth_Crust, Magnitude_Micro",0.011021381116821202,0.38837432130309807,1.0084186963120614
"Magnitude_Micro, Time_Night",Depth_Deep,0.01006969935920095,0.03462461432979088,1.0074283553850627
Depth_Deep,"Magnitude_Micro, Time_Night",0.01006969935920095,0.29298523206751054,1.0074283553850627
Depth_Surface,"Magnitude_Micro, Time_Evening, SURIGAO DEL SUR",0.012815981002619391,0.0340731101954264,1.0062420559345797
"Magnitude_Micro, Time_Evening, SURIGAO DEL SUR",Depth_Surface,0.012815981002619391,0.3784796573875803,1.0062420559345797
Depth_Surface,"Magnitude_Minor, Time_Evening",0.016849298927771886,0.044796260150847006,1.006192218791348
"Magnitude_Minor, Time_Evening",Depth_Surface,0.016849298927771886,0.37846091205211724,1.006192218791348
Magnitude_Micro,Depth_Crust,0.3851320118552356,0.4753339150278542,1.005773856106058
Depth_Crust,Magnitude_Micro,0.3851320118552356,0.8149128358552442,1.005773856106058
"Magnitude_Micro, Time_Night",Depth_Crust,0.1381751275706737,0.47511453236513235,1.0053096574876286
Depth_Crust,"Magnitude_Micro, Time_Night",0.1381751275706737,0.29236906200256985,1.0053096574876283
Depth_Crust,"Magnitude_Micro, Time_Evening",0.11134676564156946,0.2356020942408377,1.0051511797566166
"Magnitude_Micro, Time_Evening",Depth_Crust,0.11134676564156946,0.4750396349715788,1.0051511797566166
Time_Evening,Magnitude_Micro,0.2343946850839746,0.8142375869777401,1.0049404569528273
Magnitude_Micro,Time_Evening,0.2343946850839746,0.2892923462424771,1.0049404569528273
OCCIDENTAL MINDORO,Time_Night,0.016668026212034694,0.3540623796688487,1.004914887228764
Time_Night,OCCIDENTAL MINDORO,0.016668026212034694,0.04730790008489183,1.004914887228764
LOC_OTHER,"Depth_Crust, Magnitude_Micro, Time_Afternoon",0.016822108020411307,0.06640191764158707,1.0046886965597837
"Depth_Crust, Magnitude_Micro, Time_Afternoon",LOC_OTHER,0.016822108020411307,0.2545255074053758,1.0046886965597837
Time_Afternoon,Depth_Crust,0.08269661291930645,0.47471383975026016,1.0044618194865265
Depth_Crust,Time_Afternoon,0.08269661291930645,0.17498034251960953,1.0044618194865265
Time_Evening,"Depth_Crust, Magnitude_Micro",0.11134676564156946,0.38679512609804484,1.0043182965622561
"Depth_Crust, Magnitude_Micro",Time_Evening,0.11134676564156946,0.2891132448460887,1.004318296562256
Time_Morning,"DAVAO ORIENTAL, Magnitude_Micro",0.010595390234838803,0.05708844068955413,1.0034450772214747
"DAVAO ORIENTAL, Magnitude_Micro",Time_Morning,0.010595390234838803,0.18623546280070097,1.0034450772214747
"Time_Night, Depth_Surface, SURIGAO DEL SUR",Magnitude_Micro,0.014927808140957663,0.8129318854886476,1.0033289466613864
Magnitude_Micro,"Time_Night, Depth_Surface, SURIGAO DEL SUR",0.014927808140957663,0.018424055305725214,1.0033289466613864
DAVAO ORIENTAL,"Depth_Crust, Time_Evening",0.011075762931542358,0.13642960812772134,1.0024250861973643
"Depth_Crust, Time_Evening",DAVAO ORIENTAL,0.011075762931542358,0.08137986148108683,1.0024250861973643
"Time_Evening, Depth_Surface",Magnitude_Micro,0.08803509439776672,0.8116487005932982,1.001745226582983
Magnitude_Micro,"Time_Evening, Depth_Surface",0.08803509439776672,0.10865382464147481,1.001745226582983
"Depth_Interface, Magnitude_Micro",Time_Morning,0.017447498889704618,0.18591848560942634,1.0017371898116725
Time_Morning,"Depth_Interface, Magnitude_Micro",0.017447498889704618,0.09400791131513406,1.0017371898116725
Depth_Surface,Time_Evening,0.10846452946134813,0.28836839441914264,1.0017308436339671
Time_Evening,Depth_Surface,0.10846452946134813,0.3767828468876925,1.0017308436339671
"Magnitude_Micro, Time_Morning",Depth_Crust,0.06951808648521268,0.4733983458832243,1.001678324984025
Depth_Crust,"Magnitude_Micro, Time_Morning",0.06951808648521268,0.14709548740962353,1.0016783249840249
"Time_Afternoon, SURIGAO DEL SUR",Depth_Surface,0.010178462988643264,0.3765928906773977,1.0012258180035174
Depth_Surface,"Time_Afternoon, SURIGAO DEL SUR",0.010178462988643264,0.027060893033567072,1.0012258180035174
SURIGAO DEL SUR,"Magnitude_Micro, Time_Evening",0.033861743299707245,0.2345702266591323,1.0007489144862427
"Magnitude_Micro, Time_Evening",SURIGAO DEL SUR,0.033861743299707245,0.1444646378716987,1.0007489144862427
"Magnitude_Micro, LOC_OTHER",Depth_Crust,0.10247346620623397,0.4729554486509099,1.0007411849165475
Depth_Crust,"Magnitude_Micro, LOC_OTHER",0.10247346620623397,0.21682680321423778,1.0007411849165475
Time_Evening,"Depth_Crust, Magnitude_Minor",0.02074666231612149,0.07206951922168697,1.0006924396234516
"Depth_Crust, Magnitude_Minor",Time_Evening,0.02074666231612149,0.28806946891517743,1.0006924396234516
Depth_Surface,Time_Night,0.1325738006543945,0.35246632448974674,1.0003848956159351
Time_Night,Depth_Surface,0.1325738006543945,0.3762765930080004,1.0003848956159351
Depth_Crust,Time_Evening,0.13609955497548287,0.28797729321289534,1.0003722407188678
Time_Evening,Depth_Crust,0.13609955497548287,0.47278108371902655,1.0003722407188678
SURIGAO DEL NORTE,"Depth_Crust, Time_Night",0.01224497194804724,0.16644080325243318,1.000249483285811
"Depth_Crust, Time_Night",SURIGAO DEL NORTE,0.01224497194804724,0.07358788605043848,1.000249483285811
"Magnitude_Micro, SURIGAO DEL SUR",Depth_Surface,0.04458402443556208,0.3761853777913735,1.0001423869755905
Depth_Surface,"Magnitude_Micro, SURIGAO DEL SUR",0.04458402443556208,0.11853297669823369,1.0001423869755905
